Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Roll,Pitch
20/11/2024 14:54,0.35,0.15,-0.95,18.62,-24.29,10.31,170.92,-20.08
20/11/2024 14:54,0.3,0.05,-0.86,-16.17,-10.93,-0.92,176.41,-19.15
20/11/2024 14:54,0.28,0.17,-0.77,-11.96,-10.62,-0.37,167.3,-19.67
20/11/2024 14:54,0.09,0.11,-0.67,1.65,-22.16,-0.55,170.5,-7.69
20/11/2024 14:54,0.16,0.08,-0.56,-1.77,-26.37,-5.8,171.65,-15.73
20/11/2024 14:54,0.49,0.15,-0.92,4.64,-1.95,-5.55,170.8,-27.85
20/11/2024 14:54,0.54,0.13,-1.04,-8.85,33.39,6.53,172.76,-27.29
20/11/2024 14:54,0.47,0.12,-1.07,-4.7,11.47,9.28,173.56,-23.74
20/11/2024 14:54,0.37,0.15,-0.93,-9.4,-3.91,3.3,171.04,-21.36
20/11/2024 14:54,0.34,0.13,-0.9,-9.89,-4.64,-1.89,172.07,-20.41
20/11/2024 14:54,0.36,0.11,-0.95,-13.79,-12.76,-0.98,173.38,-20.46
20/11/2024 14:54,0.77,0.29,-1.68,-7.2,-88.5,-19.9,170.13,-24.15
20/11/2024 14:54,1.05,0.15,-2.12,-16.72,-277.83,-61.52,176.08,-26.23
20/11/2024 14:54,0.7,0.1,-1.32,-41.75,-346.19,-70.31,175.87,-27.79
20/11/2024 14:54,0.31,0.08,-0.54,-48.95,-341.55,-47.42,171.88,-29.55
20/11/2024 14:54,-0.11,0.07,-0.19,-40.65,-325.81,-43.58,159.2,28.42
20/11/2024 14:54,-0.63,0.07,0.28,-24.72,-292.24,-50.29,14.04,65.45
20/11/2024 14:54,-0.98,0.06,0.6,-28.08,-236.33,-54.5,5.54,58.35
20/11/2024 14:54,-1.22,0.05,0.75,-12.76,-172.06,-48.89,3.49,58.21
20/11/2024 14:54,-1.48,-0.05,0.78,-16.05,-103.82,-28.93,-3.92,62.1
